site,sample,date,datetime,group,latitude,longitude,CRS,habitat,K_CH4,K_CO2,K_N2O,K_O2,CH4.ugL,CO2.ugL,N2O.ugL,CH4.sat,CO2.sat,N2O.sat,pH,level_m.inst,discharge.inst,depth.inst,watertemp_C.inst,DO.obs.inst,DO.sat.inst,spc_uScm.inst,airtemp_C.inst,airpres_kPa.inst,distance_upstream_m,width_march_m,ws_area_km2,slope_wbx,cl_mgl,so4_mgl,br_mgl,no3n_mgl,na_mgl,k_mgl,mg_mgl,ca_mgl,doc_mgl,tdn_mgl,nh4n_mgl,po4p_mgl,GPP,GPP.lower,GPP.upper,ER,ER.lower,ER.upper,K600,K600_2.5,K600_97.5,depth,spc_uScm,DO.obs,DO.sat,watertemp_C,discharge,airpres_kPa,airtemp_C,slope_mm,CH4.flux_ugld,CO2.flux_ugld,N2O.flux_ugld,O2.flux_ugld,del_CO2,del_O2,del_CH4,del_N2O,wrt_days,CH4_rtd,CO2_rtd,N2O_rtd,velocity,CH4_turnover_m,CO2_turnover_m,N2O_turnover_m,O2_turnover_m,NEP,delll,CO2_flux,NEP_CO2,NEP_CO2_high,NEP_CO2_low,instr,instr_high,instr_low,CO2.umol,CH4CO2,CO2.umol_NEP,CO2.umol_extra,CH4CO2_extra
CBP,CBP_2020-03-20,2020-03-20,2020-03-20T18:30:00Z,2020-03-20,35.98549,-79.022675,WGS84,pool,1.5272731458338396,1.5392754935392774,1.5045132073149603,1.7108836674481611,4.9035311870000005,985.16758775,0.376934099,0.050733882,717.8425464,0.408224472,7.21,NA,0.19422861559977972,0.25914947542817324,18.6,8.62,8.941908713692944,110.2,28.6,101.0246248617426,3450,18.3,66.04436851,0.037,11.15,7.53,0.09,0.0015,7.07,NA,4.04,13.3,3.201,0.1184,0.005,0.005,NA,NA,NA,NA,NA,NA,1.678521469077752,0.12814372568546778,3.4873153354192294,0.2605944237440782,110.2,8.62,8.941908713692944,18.6,0.1990686377071474,101.35430429259824,23.856770833333332,0.00387463147802864,7.411547006101328,411.4868849594292,-0.04707677944031141,-550.7483606665062,6.075569121590911,-10.05964730290454,0.3032998315625,-0.001955648312499999,0.27726791789771016,0.19538533805368052,0.24849029391225438,0.2872138696213311,0.04174328628364422,7084.430073451796,7029.1899339229585,7191.601743417274,6324.135305387979,NA,0.04992122145144483,0.10723118766424826,NA,NA,NA,NA,NA,NA,22.390172448863638,0.013687732860809397,8.047717842323632,14.342454606540006,0.021368078728152478
NHC,NHC_2019-11-11,2019-11-11,2019-11-11T19:45:00Z,2019-11-11,35.9795,-79.0018,WGS84,run,4.618901979596933,4.6140911818209425,4.467156400965259,5.030972372122161,9.598706763,4234.538944,0.4605107145,0.063485103,981.0013865,0.567838024,NA,0.9326049255780804,0.3253165794819162,0.35332287445556604,8.24,10.06,11.730161211873051,132,20.6,100.80380130488352,0,10,81.06622487,0.022,8.278295807,8.047310712,NA,0.048003512,NA,NA,NA,NA,3.275,0.1147,0.005,0.0117,0.28364420038969457,0,0.5746616824448596,4.069905520187036,6.54491814426201,1.4980180349490544,6.686762556171562,2.2284836047497003,11.102046722863165,0.3557769246648133,131.625,9.7091666666666665,11.745950732524443,8.262083333333333,0.3436207570951134,101.13628345926487,12.890104166666667,0.00230383472585434,44.04225420126956,15012.118953783998,-0.4794478776313047,-10247.004363309128,73.94403539772726,-63.64950205805553,0.59595135375,-0.006707956843750005,0.11983526591139622,0.07732073241604767,0.08410464913414607,0.13691752682452146,0.09658320516960099,5419.982257806041,5425.633303172135,5604.094536414971,4976.049345586169,-3.7862613197973416,0.008059491892003463,5.340965514079626,4.1648874517770755,5.206109314721345,3.123665588832807,0.779800476299234,0.9747505953740426,0.5848503572244256,96.23952145454545,0.006233605109631033,50.91960164644443,45.31991980810103,0.013237427939584817
NHC,NHC_2019-11-20,2019-11-20,2019-11-20T19:15:00Z,2019-11-20,35.9795,-79.0018,WGS84,run,3.4689678614260018,3.468610513059009,3.3649171048771467,3.7763921878291127,4.1374781034999994,2421.7953005,0.0981252465,0.062698239,963.617264,0.55711081,7.07,1.0616054202795333,0.7951779086781474,0.3960994519307542,9.26,10.41,11.473546614401524,129,15.6,101.0741984186017,0,10,81.06622487,0.022,10.58106995,10.42768998,0.005,5e-4,6.65099528,1.6433728,4.03089525,4.06502066,3.507,0.1062,0.005,0.005,0.28960677313220107,0,0.5964958160642119,1.7495171423293776,2.9507118875811487,0.5525418610555894,4.8778907461584735,1.1886184408694296,8.365675100259546,0.39784180859359,129.23958333333334,10.505208333333334,11.500753882740314,9.139895833333334,0.8247523504696368,101.14873137593156,9.4515625,0.00230383472585434,14.135280392336297,5057.851667315645,-1.5444483735128256,-3759.5704354085624,33.140409920454545,-31.110798418968134,0.25467374153124994,-0.028686597718749998,0.05583070554213995,0.04688740141840443,0.05000059312827639,0.4604626008883988,0.20730660595607525,15489.87318715778,15491.469007982148,15968.85468171928,14228.890854343179,-1.4599103691971766,0.007684688938444999,2.0122248549229607,1.6059014061168946,2.007376757646118,1.2044260545876708,0.7980725425332138,0.9975906781665173,0.5985544068999104,55.04080228409091,0.004698194262031932,24.888638735174506,30.152163548916402,0.008576246313112186
NHC,NHC_2019-12-03,2019-12-03,2019-12-04T17:00:00Z,2019-12-03,35.9795,-79.0018,WGS84,run,6.432014606966364,6.417281928733948,6.194783436177536,7.017903855876762,2.9882118039999996,1812.2207,0.224883978,0.064216075,1000.367049,0.580098798,7.1575,1.1353761960344677,1.2639946319299868,0.4202825549968818,6.877,11.63,12.003438237916928,119,11.1,99.67888129421829,0,10,81.06622487,0.022,11.63645185,9.45237852,0.06725069,0.20813434,6.83991728,7.9985053,3.08110875,6.06864214,5.116,0.4047,0.005,0.005,0.5173162471961722,0.17848983107695285,0.8471129027821156,2.5237563712391387,3.6976157420341735,1.4453504961074208,9.685332896953618,5.574137525798461,13.583884268232676,0.4198760961271872,116.85416666666669,11.359166666666669,11.905345564888387,7.20803125,1.2546985855461543,99.89925220926489,7.61875,0.00230383472585434,18.80718323963526,5209.893763338978,-2.200478883220785,-3833.0309958287457,18.451219340909095,-17.068090569428705,0.18274973306249997,-0.022200926249999996,0.03873182846056812,0.031140666151126834,0.03485118832262048,0.06236899683178382,0.2988259148637235,12042.211012516469,12069.857299842552,12503.371252711753,11036.867806021037,-2.0064401240429666,0.009904480006766634,2.1875098545881495,2.2070841364472633,2.758855170559079,1.6553131023354473,1.0089482028243475,1.2611852535304344,0.7567111521182606,41.186834090909095,0.004534537355742597,13.654472455542964,27.53236163536613,0.0067834078392351605
NHC,NHC_2020-01-29,2020-01-29,2020-01-30T18:30:00Z,2020-01-29,35.9795,-79.0018,WGS84,run,7.085726860044112,7.070939291305749,6.8291542271376615,7.728413819039506,2.260156319,1290.077957,0.739243125,0.067607211,1066.518777,0.620244593,7.52,0.9718479637270624,0.4323118919950087,0.3664056286030283,7.1,12.96,12.13006882243467,91.17669172932332,9.45,101.18545375122402,0,10,81.06622487,0.022,8.72250504,7.80768964,0.05590166,0.26731168,5.45455736,0.7923814,2.410884,7.0742246,3.814,0.3827,0.005,0.005,0.7040804154230361,0.3197212979688084,1.0894052940775223,0.10239242787498014,0.6880914130500585,0,10.600895158569513,6.562954547938619,14.728506135014614,0.3688111681038115,91.29887218045111,12.4378125,12.236643174559294,6.769166666666667,0.4556860839954162,101.5376897092649,5.078645833333333,0.00230383472585434,15.53580410652136,1580.7733897940943,0.8126593278309762,1554.7197947028053,5.080890454545454,6.2865414200220515,0.13703431925,0.007437408249999999,0.09367518405548321,0.05698343371536073,0.08402995894187765,0.08492930703958036,0.12355539186577764,4519.727926883453,4529.180106380971,4689.534971160346,4143.871992557165,0.601687987548056,0.026970532129344905,0.5830068803973817,-0.6618567863028615,-0.8273209828785769,-0.4963925897271461,-1.1352469560080236,-1.4190586950100297,-0.8514352170060178,29.319953568181816,0.00481787154297529,-5.029233136017641,34.349186704199454,0.004112463306743443
NHC,NHC_2020-02-12,2020-02-12,2020-02-12T14:30:00Z,2020-02-12,35.9795,-79.0018,WGS84,run,9.874233300904542,9.9024897953273,9.655567324277076,10.781329567340888,1.526416196,1899.779433,0.6883718495,0.058815366,882.1441497,0.507361495,7.41,1.2053312770769236,1.909331005643962,0.4430440289332683,12.52,10.74,10.663997919825944,68.0187969924812,11.1,101.34459553231986,0,10,81.06622487,0.022,5.50833515,5.75652318,0.005,0.17528626,4.12454648,0.7801669,1.9344405,5.62169332,6.109,0.361,0.005,0.0119312,0.42764675621133225,0.06087178346628359,0.8236526426915782,0.06280571527243432,0.5578666221706204,0,12.682324358704784,7.372133426435421,18.14339511165965,0.4427637594595895,66.71522556390977,10.6503125,10.603917573628614,12.640625,1.9283192354057987,101.15477304259822,12.500520833333333,0.00230383472585434,14.491432988021147,10077.123008243256,1.7477576642660095,500.1989914624283,23.128074620454544,1.4498414491058154,0.091725051875,0.011313147156249995,0.02657537432188908,0.021221247358898365,0.02329200561480426,0.02489556679795812,0.4355187601079609,11432.42813694126,11399.806003662974,11691.33400749556,10470.55114259213,0.3648410409388979,0.0039659614291402395,4.461784867666512,-0.40132514503278766,-0.5016564312909846,-0.30099385877459073,-0.0899472199883717,-0.11243402498546463,-0.06746041499127878,43.17680529545454,0.002209543100680573,-1.1598731592846523,44.33667845473919,0.0021517401748394277
NHC,NHC_2020-02-27,2020-02-27,2020-02-27T16:00:00Z,2020-02-27,35.9795,-79.0018,WGS84,run,9.854350455395178,9.85804669437992,9.572509355285918,10.727461962432772,1.7353068975,988.46836875,0.6313642185,0.062340676,957.2580984,0.553325037,7.73,0.9681484774662028,0.42108564932332915,0.3651749993088026,9.78,12.14,11.292036580813914,85,6.1,100.84435637593155,0,10,81.06622487,0.022,7.92219773,7.24589772,0.06057479,0.15194832,5.16862136,0.7061614,2.3636875,8.26839306,4.142,0.2184,0.005,0.005,1.876191637256082,1.352640222765659,2.3737971344082,0.2821705191706202,0.8281389706760127,0,13.654264762217188,10.303083759582142,17.036333319818517,0.36727301698542664,84.72395833333333,11.418958333333334,11.223866240176866,9.988229166666668,0.4410050790553349,100.6465959592649,6.251041666666667,0.00230383472585434,16.485995446699274,307.6723024545214,0.7470307949876057,2092.843008507403,0.709324326136363,6.096627911139629,0.10456038884374999,0.00487744884375,0.0963899353064961,0.0503148164595561,0.09358223513971567,0.0865221940661856,0.12007554561865186,3158.359504792591,3157.1752893094063,3251.350327191709,2901.2996301779813,1.594021118085462,0.1474084350289841,0.11299973476532477,-1.7534232298940082,-2.1917790373675103,-1.3150674224205061,-15.517056155357151,-19.39632019419644,-11.637792116517863,22.465190198863635,0.004827765985227941,-4.8773023289117035,27.342492527775338,0.003966598179868803
NHC,NHC_2020-03-11,2020-03-11,2020-03-11T18:00:00Z,2020-03-11,35.9795,-79.0018,WGS84,run,6.943221688418252,6.973180912297938,6.81047739189007,7.614896738466238,4.3288902855,756.15407755,0.614607482,0.057034375,846.9394334,0.48611914,7.18,0.8814609000957887,0.220457566725755,0.33617444184395834,14.18,12.03,10.223900862477567,105,22.2,100.84879330595004,0,10,81.06622487,0.022,10.1,7.5,0.09,0.004,6.75,NA,3.47,10.87,2.328,0.0936,0.005,0.005,2.0878395003354733,1.6271047310390738,2.541232096445488,1.1230664314824794,1.693628266560962,0.5990187896927645,8.530836594455842,6.404051930107253,10.58691035207758,0.3368583838913087,106.6875,10.815,10.33860432008093,13.766875,0.22402134298871532,101.0415959592649,17.6046875,0.00230383472585434,29.6604426075813,-633.0627105293958,0.8750669483124396,3627.703909235123,-2.0633035420454537,14.887364997470897,0.26699099440625,0.008030521375000002,0.17403805528597713,0.07938012056865781,0.20372175784723345,0.13947679193348522,0.06650312229159136,2482.6528766514743,2471.9865316530286,2531.0427310877003,2263.6694744533606,0.9647730688529939,-0.12939976545650125,-0.21325248157078364,-1.0612503757382932,-1.3265629696728665,-0.7959377818037199,4.976497192066853,6.220621490083567,3.73237289405014,17.18531994431818,0.0157434161086539,-11.909891997976718,29.0952119422949,0.009298974806588393
NHC,NHC_2020-03-20,2020-03-20,2020-03-20T17:15:00Z,2020-03-20,35.9795,-79.0018,WGS84,run,7.721859610764754,7.782635010473641,7.606826289202643,8.651037157337381,7.82703403,1589.6869625,0.4771556895,0.052131165,745.0709762,0.424490368,6.8,0.8569173037331669,0.18143389424172768,0.3279037093119068,18.616,10.03,9.35800989508717,108,27.1,101.31334819863102,0,10,81.06622487,0.022,10.76,6.98,0.09,0.0015,7.12,NA,3.79,12.12,2.381,0.09932,0.005,0.005,2.15538588236756,1.5705478569551568,2.7069620990184746,3.7469339548754217,4.7301908887928015,2.760084682652985,8.483288114878778,6.133142824031176,10.87347480116275,0.32927464399427636,108,8.981041666666666,9.339662442090267,18.730260416666667,0.1874809665251845,101.35430429259824,23.856770833333332,0.00230383472585434,60.03670841086267,6573.337945384104,0.4006159521155091,-3102.441653582732,19.195817870454544,-11.206899231987533,0.48593142906250003,0.0032915825937499983,0.20327658806859109,0.07942916092296717,0.11044360748358444,0.1736413367269934,0.05693756562939095,1911.2257610283746,1896.3008018848325,1940.1280442129182,1705.9477080873414,-1.591548072507862,0.025314442569828025,2.1644335118204188,1.7507028797586481,2.1883785996983103,1.3130271598189862,0.8088503851921058,1.0110629814901324,0.6066377888940795,36.12924914772727,0.013539988746369302,8.965519385590026,27.163729762137244,0.018008927019914165
PM,PM_2019-11-20,2019-11-20,2019-11-20T16:45:00Z,2019-11-20,35.987235,-79.008397,WGS84,pool,7.281280027221763,7.278942001731581,7.058145572607998,7.927088771709966,5.587116681,2460.495081,0.113715352,0.062673398,963.2354822,0.556890084,7.24,1.136818728866227,0.8387308436138009,0.3880372430253297,9.023,10.33,11.54431188144166,97.4,14.275,101.07795108491284,1570,18.5,68.63434374,0.042,10.64530774,13.10655809,NA,0.035755663,NA,NA,NA,NA,3.768,0.1173,0.005,0.00939,0.32834657573258175,0,0.8636450523597476,4.383319875605702,6.102687415815679,2.663470260222654,10.307785754897116,6.679255692003861,14.16672152188798,0.38770222944503147,98.03541666666666,10.25953125,11.476087905356229,9.229574270833334,0.8358805658175856,101.14873137593156,9.4515625,0.00439823050281498,40.22501853802733,10898.465781201096,-3.127991772557536,-9643.75260282339,34.028627245454544,-38.01739547988214,0.3452777051875,-0.027698420749999998,0.09931436183229174,0.05790844135333492,0.06897305013877669,-0.057345466071219875,0.11653978196646682,4148.59906126066,4149.931607989494,4279.751837782884,3810.6185455511404,-4.0549732998731205,0.010146683340969074,4.225359480902052,4.460470629860433,5.575588287325541,3.3453529723953244,1.0556428748893547,1.3195535936116933,0.7917321561670159,55.92034275,0.006244503795758655,30.41391638390571,25.506426366094292,0.013690463240537878
PM,PM_2019-11-26,2019-11-26,2019-11-26T18:30:00Z,2019-11-26,35.987235,-79.008397,WGS84,pool,9.444288660607972,9.435673747157054,9.137820902073528,10.285677228142166,1.9265069795,2086.5812425,0.26654509449999997,0.065078812,1011.984885,0.58659778,7.14,1.1090581517462603,1.1766468866309678,0.4117820916916896,8.380666666666666,11.29,11.694727863170648,101.9,17.8,101.15209019969754,1570,18.5,68.63434374,0.042,13.12872003,14.93202971,NA,0.02638231,NA,NA,NA,NA,4.641,0.1529,0.005,0.0074,0.225603714760723,0,0.7318638666037971,3.0474128829091525,4.169928429430666,1.8973771354489044,13.617411081870747,10.024298535247976,17.16985709856086,0.4138454105394933,101.021875,11.166145833333331,11.788051565409424,8.062833333333334,1.211920725213585,100.99503345926487,10.108333333333333,0.00439823050281498,17.579864934856527,10139.540639253346,-2.924584119326665,-6396.721626466144,24.422644488636365,-19.43455412737788,0.11633926046875,-0.02000329284375,0.07311759815410158,0.04385608727505446,0.053949066955331144,0.3697670443098442,0.15829395885899758,4344.402803716389,4348.369309463922,4490.107058997163,3989.0221349735193,-2.8218091681484294,0.004763581622902532,4.196202358533677,3.1039900849632724,3.8799876062040903,2.327992563722454,0.7397141080793663,0.924642635099208,0.5547855810595247,47.42230096590909,0.002539030872949583,15.547643301902303,31.874657664006783,0.0037775052359139394
PM,PM_2019-12-03,2019-12-03,2019-12-03T18:30:00Z,2019-12-03,35.987235,-79.008397,WGS84,pool,9.132600770168272,9.118408142635648,8.817733493837599,9.95304401933988,1.1300536465,1431.792997,0.16691794650000005,0.064934428,1014.289405,0.588531899,7.33,1.0177485537125994,1.016663240309067,0.40135839104667625,7.682,11.57,11.792118474012216,82.33333333333334,9.7,99.946359963729,1570,18.5,68.63434374,0.042,11.61735819,10.12690927,NA,0.12798946,NA,NA,NA,NA,5.7,0.3426,0.005,0.00823,0.5814654532399566,0.07643138103031827,1.0775111862902125,3.1439524008686064,4.289548699229054,2.02281310740783,13.435195521742289,9.953171336336066,17.277787744428686,0.4053591944118733,82.28541666666666,11.20125,11.802738701747478,7.668895833333333,1.0812635854354389,100.17138762593156,5.743229166666667,0.00439823050281498,9.727308595194128,3806.9681528724313,-3.717679470428505,-5986.643525628242,9.488718,-18.79652192960868,0.06656995115625,-0.02635087203125,0.08027243496372029,0.04747119621046334,0.06615306233493051,-0.10188569495004213,0.14418491328069297,4092.232920597383,4098.60240271644,4238.3600670709875,3754.9044744237262,-2.56248694762865,0.007015694971254283,1.543189543600026,2.8187356423915153,3.523419552989394,2.1140517317936363,1.826564762625228,2.2832059532815348,1.3699235719689207,32.54074993181818,0.0021704586727176174,15.037217543686944,17.50353238813124,0.004035091394131479
PM,PM_2019-12-12,2019-12-12,2019-12-12T17:30:00Z,2019-12-12,35.987235,-79.008397,WGS84,pool,8.414722107821317,8.393596717252077,8.098185164117613,9.185040468514948,2.9594665879999997,2283.0284810000003,0.5266000965,0.069214828,1093.838881,0.636398788,7.15,0.955519264829821,1.1463711382925177,0.4099031892143976,6.6355,11.665,12.466985182121824,91.3,5.85,102.9053311009107,1570,18.5,68.63434374,0.042,13.24,10.91,0.015,0.0661,7.54,NA,3.98,12.95,4.546,0.2113,0.005,0.005,0.11190737973336656,0,0.5818215737834069,2.9311355790213223,4.157522363976344,1.7401267149379995,12.760127556644882,9.086102510270104,16.406515336175534,0.4113556642919712,91.42083333333332,11.63046875,12.505571841886582,6.435057291666666,1.170488928808744,102.89722095926489,2.277604166666667,0.00439823050281498,24.320665382041472,9981.577922750312,-0.8891701345448271,-8037.857313100804,27.027036363636373,-27.346971621455662,0.180640735,-0.006862418218750006,0.07525028646088004,0.04649668865285776,0.05662173123546513,0.08620336811070052,0.15380770782967085,4737.762858787118,4749.687078425953,4922.949656189374,4340.422669460098,-2.8192281992879558,0.006683704886083764,4.105978617095028,3.1011510192167515,3.876438774020939,2.3258632644125634,0.7552769530521349,0.9440961913151686,0.5664577147891012,51.88701093181819,0.0035647970162138326,21.877577297164528,30.00943363465366,0.006163617214568424
PM,PM_2020-01-05,2020-01-05,2020-01-05T19:45:00Z,2020-01-05,35.987235,-79.008397,WGS84,pool,9.445590809759771,9.444791597303508,9.162787245364134,10.282629959192498,0.960267141,1420.5735475,0.2445083625,0.063401662,977.9482553,0.565844978,7.33,1.1033919593583028,1.0392237176139634,0.4029068433609929,9.28,11.2,11.48354348878016,65.1,10.3,101.18835886387566,1570,18.5,68.63434374,0.042,7,6.85,0.015,0.2463,5.09,NA,2.58,7.98,8.767,0.5549,0.005588,0.005,0.2423631785036036,0,0.7363696635130674,2.5891800654579304,3.7669406478926737,1.372930125701314,13.274383839677396,9.06238721191682,17.96419586264726,0.4243505894568435,64.42083333333333,10.954791666666669,11.461133883649111,9.317291666666666,1.5290148199935387,101.20883554259822,6.059375,0.00439823050281498,8.471424326033198,4180.503640524569,-2.9443390419718787,-5206.529649947633,10.059665731818178,-15.823194280701337,0.0560540924375,-0.020083538468750002,0.05942526141229179,0.038986649972206945,0.050579928302498446,0.2089433724023727,0.1947669021390294,5344.67160934747,5345.123872171992,5509.631478126738,4909.59815093851,-2.346816886954327,0.005572162528244248,1.7739991840830813,2.5814985756497597,3.2268732195621994,1.9361239317373196,1.4551858866744896,1.8189823583431117,1.091389415005867,32.28576244318182,0.001858921449295817,12.658555424561069,19.627207018620748,0.003057831725907863
PM,PM_2020-01-29,2020-01-29,2020-01-29T16:30:00Z,2020-01-29,35.987235,-79.008397,WGS84,pool,5.548975320105032,5.533758185082088,5.3359058152563055,6.0598282109783685,1.113416804,1671.8546660000002,0.7226269255,0.068037888,1075.239077,0.625577365,6.58,0.9318559141006484,0.5356918403930316,0.3586853175215837,6.380421052631579,11.906,12.329582972959686,69.38315789473685,7.5,101.13711419649798,1570,18.5,68.63434374,0.042,8.83,8.31,0.015,0.3203,5.74,NA,2.97,9.08,3.979,0.416,0.14465,0.011404,0.3720524544493686,0,0.9015831215004702,1.506220086171273,2.60197198017182,0.4190693073145682,8.477205623806299,4.824431586086575,12.24806453266418,0.3585947602375743,69.35444078947368,11.705416666666666,12.27749329414569,6.549133771929825,0.5358378626411205,101.17732512593156,4.413020833333333,0.00439823050281498,5.800781805042151,3301.5263989763216,0.5178473142400184,-3466.686086038754,13.55944520454546,-17.87739460871951,0.06533618225,0.006065597531249994,0.14329417204018843,0.08204425848987842,0.11168916881294466,0.12994997861782084,0.08077142223780043,3772.9403063269688,3783.315414915859,3923.5986107884914,3454.8756029269894,-1.1341676317219043,0.0048184996704804485,1.183910067458936,1.2475843948940946,1.5594804936176183,0.9356882961705709,1.053783077942588,1.317228847428235,0.790337308456941,37.996696954545456,0.001831436830765767,14.301915686975608,23.694781267569848,0.0029368724473200023
PM,PM_2020-02-12,2020-02-12,2020-02-12T14:00:00Z,2020-02-12,35.987235,-79.008397,WGS84,pool,6.429555209639573,6.4474957633868595,6.286116400911377,7.019057861049656,0.700666357,1560.1583665,0.504017091,0.058449087,875.0628733,0.503100133,7.05,1.1232667343014042,2.289418536569827,0.4627899793753962,12.44,10.37,10.681653170025326,56,11.1,101.26377197546076,1570,18.5,68.63434374,0.042,5.45,5.88,0.015,0.1793,4.33,NA,2.34,7.4,6.063,0.3664,0.019907,0.0148216,0.2317575434122379,0,0.7723539163979073,1.1094567420859167,2.1189769066890505,0.11193614596588536,8.275970330342384,4.48015012371995,12.302408687021742,0.45596518769787914,55.02760416666667,10.319583333333334,10.625025453408574,12.5521875,2.149156855673471,101.15477304259822,12.500520833333333,0.00439823050281498,4.1291713940490045,4417.1502899224315,0.00576410472274704,-2143.9159140097845,15.57035211818182,-9.545066252351242,0.040138579375000004,5.7309875000001453e-5,0.045427784671989914,0.03583437418192672,0.04025087723262577,0.04540419596438712,0.2547796278784969,10271.142776268096,10242.562689396214,10505.513314473768,9408.510494345846,-0.8776991986736788,0.0025778851416037897,2.014066761034223,0.9654691185410467,1.2068363981763084,0.7241018389057851,0.47936301676776516,0.5992037709597064,0.3595222625758239,35.45814469318182,0.0012350236508826874,7.636053001880994,27.822091691300827,0.0015739883182899724
PM,PM_2020-02-27,2020-02-27,2020-02-27T16:15:00Z,2020-02-27,35.987235,-79.008397,WGS84,pool,4.843973734066999,4.848101359278061,4.711952219634072,5.27401973682718,1.1578607980000002,893.75288785,0.5843984195,0.061492257,939.9796765,0.542804507,7,0.972702678253364,0.4051715165159349,0.34153618400552116,10.3,11.28,11.15454216805119,67.45,6.25,100.84435637593155,1570,18.5,68.63434374,0.042,7.94,7.34,0.015,0.0996,5.64,NA,2.86,8.9,4.226,0.2314,0.005,0.005,0.9207142960815732,0.27959048757519384,1.5004620308677434,1.068999092657279,2.102668974089213,0.0251939818552541,6.614415180670874,3.367048231664956,10.187037288612808,0.3438125154765717,67.51614583333334,10.850833333333334,11.07241832575116,10.540208333333334,0.4216493779233451,100.6465959592649,6.251041666666667,0.00439823050281498,5.310780415461358,-224.11215688912463,0.19598852832764008,-1168.643623396316,-1.0506088329545455,-6.9245310130570665,0.06852303381250001,0.0025996195312499998,0.1745935533318768,0.09695271917558465,0.1825872296807083,0.16493603853304653,0.06629153169288818,3547.2457032441357,3544.225613582331,3646.6339669571225,3258.0016519114633,-0.1482847965757058,-0.0652222136946993,-0.07705256440893002,0.1631132762332764,0.2038915952915955,0.12233495717495729,-2.1169091189179468,-2.6461363986474336,-1.5876818391884602,20.312565632954545,0.0035626370977772954,5.539624810445654,14.772940822508891,0.004898571025529231
PM,PM_2020-03-11,2020-03-11,2020-03-11T21:30:00Z,2020-03-11,35.987235,-79.008397,WGS84,pool,3.5497028798080184,3.573120775363907,3.493564471312702,3.939397107398378,1.844973819,268.2473417,0.4767949555,0.054889032,804.0438613,0.460245634,7.89,NA,0.2261611600687636,0.3083267772955672,16.9502864,10.452500000000017,9.617247397009336,94.06666666666668,22.25,100.56715152485418,1570,18.5,68.63434374,0.042,10.71,8.26,0.09,0.0055,6.94,NA,3.92,12.8,2.481,0.1103,0.005,0.005,0.956336784130864,0.3192122187129911,1.6033673479062998,1.4496073699483465,2.4822419991453915,0.44354178880133194,4.062428325338345,1.301343632372291,6.857716658327325,0.30845593705156027,94.06666666666668,9.881857638888896,10.155286486752177,14.608659625,0.2267283338799882,101.0415959592649,17.6046875,0.00439823050281498,6.354269123514422,-1914.465675550435,0.0578161216167314,-1077.1448123518658,-12.177193627272727,-8.544651495727528,0.1118802991875,0.0010343325937499995,0.29130324540460645,0.1454133857402221,-0.26997162150592596,0.28136449199721214,0.03973204643840557,2901.2418181297776,2882.227353701992,2947.8621394855954,2614.2443008585137,-0.4932705858174825,-0.009187691566053988,-0.5905283039049577,0.5425976443992307,0.6782470554990384,0.40694823329942303,-0.9188342723138277,-1.1485428403922846,-0.6891257042353708,6.096530493181818,0.018914178124174123,6.835721196582023,0,Inf
UNHC,UNHC_2019-11-11,2019-11-11,2019-11-11T19:00:00Z,2019-11-11,35.9925,-79.046,WGS84,run,4.818835922104074,4.814082752395077,4.66135200939032,5.248479933434892,14.13018955,5302.483838,0.663206562,0.064528423,1004.329239,0.582278176,NA,0.5201776938855135,0.36747679691801094,0.2816953504864305,8.3,7.74,11.720091133167209,144.9,20.6,100.60716485640998,8450,13.8,58.01544528,0.018,10.94690444,11.72112953,NA,0.181355084,NA,NA,NA,NA,2.895,0.2587,0.005,0.00578,0.07035421351502327,0,0.4976834416769831,6.457051979274431,10.419057598641029,2.365864425407446,6.9642084220276095,2.308483425802679,11.425481947156497,0.28425452275000385,144.9,7.85875,11.730410013499815,8.322291666666667,0.3819830741444876,101.13628345926487,12.890104166666667,0.00188495565416643,67.78011310693047,20691.67192217348,0.3772356946978155,-20320.329889936056,97.68533179545456,-120.98937542186924,0.8791038204375,0.005058024125000005,0.1188580518967558,0.07569892683258889,0.08119745166124369,0.11133126343373499,0.0973772823075353,5237.819253885779,5242.990798518323,5414.779129159661,4809.047932778241,-6.386697765759408,0.00899934313862264,5.881701327137077,7.025367542335348,8.781709427919186,5.269025656751511,1.194444796086739,1.493055995108424,0.8958335970650543,120.51099631818182,0.007328267742001555,96.79150033749539,23.719495980686432,0.03723253005013652
